RegionID,SizeRank,RegionName,RegionType,StateName,4/30/08,5/31/08,6/30/08,7/31/08,8/31/08,9/30/08,10/31/08,11/30/08,12/31/08,1/31/09,2/28/09,3/31/09,4/30/09,5/31/09,6/30/09,7/31/09,8/31/09,9/30/09,10/31/09,11/30/09,12/31/09,1/31/10,2/28/10,3/31/10,4/30/10,5/31/10,6/30/10,7/31/10,8/31/10,9/30/10,10/31/10,11/30/10,12/31/10,1/31/11,2/28/11,3/31/11,4/30/11,5/31/11,6/30/11,7/31/11,8/31/11,9/30/11,10/31/11,11/30/11,12/31/11,1/31/12,2/29/12,3/31/12,4/30/12,5/31/12,6/30/12,7/31/12,8/31/12,9/30/12,10/31/12,11/30/12,12/31/12,1/31/13,2/28/13,3/31/13,4/30/13,5/31/13,6/30/13,7/31/13,8/31/13,9/30/13,10/31/13,11/30/13,12/31/13,1/31/14,2/28/14,3/31/14,4/30/14,5/31/14,6/30/14,7/31/14,8/31/14,9/30/14,10/31/14,11/30/14,12/31/14,1/31/15,2/28/15,3/31/15,4/30/15,5/31/15,6/30/15,7/31/15,8/31/15,9/30/15,10/31/15,11/30/15,12/31/15,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,7/31/20,8/31/20,9/30/20,10/31/20,11/30/20,12/31/20,1/31/21,2/28/21,3/31/21,4/30/21,5/31/21,6/30/21,7/31/21,8/31/21,9/30/21,10/31/21,11/30/21,12/31/21,1/31/22,2/28/22,3/31/22,4/30/22,5/31/22,6/30/22,7/31/22,8/31/22,9/30/22,10/31/22,11/30/22,12/31/22,1/31/23,2/28/23,3/31/23,4/30/23,5/31/23,6/30/23,7/31/23,8/31/23,9/30/23
394765,218,Lake Havasu City,msa,AZ,177000,176500,174625,172125,164000,149650,147150,142750,138375,132125,130000,132500,128700,131275,135075,128000,123500,123508.5,120458.5,119950,119750,119700,124450,121250,113950,116700,119500,115312.5,108562.5,105250,107000,109000,100250,100250,109000,107950,107612,110162,110500,107500,105049.5,99799.5,101250,111725,117425,113200,107750,110250,120950,125950,117250,116475,120225,110000,116000,125000,116500,117000,124500,127500,127390,131390,136250,137750,128000,122500,130000,132475,133475,136000,131500,129000,131500,127750,131250,141000,138500,135000,135500,141750,146750,139000,138500,146500,147000,145500,147500,148937.5,140937.5,136000,136500,130250,142250,148000,142500,146025,144525,151500,156500,155987.5,153437.5,149950,155000,157450,151200,157500,159750,153125,158437.5,156312.5,156000,163500,164725,164975,163750,163250,172067.5,174767.5,171450,175500,176500,176722,176722,184000,194000,187000,184500,197750,212750,210000,200000,203250,205750,216450,213925,209975,222500,224250,226250,224225,223475,228750,227475,232475,236950,233900,239450,257500,259725,248725,261250,275250,263500,258625,275775,289150,281500,280000,287500,292500,298000,291995,293995,311250,340975,337225,333250,350725,337475,335000,320000,302450,301450,298500,314500,312500,294950,294950,307625,317625,320000,324000,311500,313000,315500,305000
394485,219,Columbia,msa,MO,137406.5,137608.5,142652,142875,141875,147550,142925,128375,129000,141941,146941,147450,139450,133395,139725,138280.5,138969.5,141153,139785.5,136059,138407,138530.5,135095,139014.5,140700,138250,136781.5,138281.5,140289.5,135548.5,136259,145933.5,142683.5,148101,152851,145000,143795,144461,140666,140722,138722,141850,141938.5,140588.5,149000,150000,152074,151074,148000,151500,152105.5,145105.5,142819,144319,149250,147775,145475,144885,142708.5,147273.5,144500,146599.5,148599.5,145500,147678.5,146463,144820,150035.5,150000,143164,139190,144849.5,150824,148000,155975,168750,168025,162750,156250,151898,150537,152389,165215,169215,160550,161660,166410,168109.5,168490.5,159181.5,155500,163500,156500,145950,155950,163587.5,163237.5,167100,166450,162500,168000,168797,166047,168763,164463,154171.5,153321.5,162850,167250,167987.5,172810.5,168323,165364.5,170864.5,167500,168000,173500,182475,181975,180750,181250,172500,177450,184450,180314,170814,164335.5,170296,178460.5,169725,168596,183871,189702,194677,195200,184725,186573,197148.5,194660,189144.5,185302,188216.5,187725,185684.5,193934.5,201000,202000,204754,209354,212153,216178,216570.5,209339,210018.5,207625,202750,214597.5,221141.5,234817,240523.5,237695,234945,224445.5,222195.5,218950,214125.5,224900.5,235852.5,249373,269495.5,275500,267750,252500,258125,267125,261500,245000,239000,261000,274000,272000,276000,287000,294387,285887,265000
395114,220,Springfield,msa,IL,105375,107500,113750,110000,111500,107500,101000,102500,97500,93500,94500,106625,113625,107677.5,116427.5,120750,116250,112250,105975,104975,109000,107500,108500,116500,116875,113125,120250,118250,111500,114000,115250,110500,105000,111500,111500,107500,110750,119000,127125,123875,119000,113875,108875,106625,110875,114000,109250,108000,114500,118250,119875,126625,125625,117625,111500,110500,109000,108000,115000,112500,105000,111750,123000,123750,120000,120000,115750,105750,102500,115000,121750,110750,104000,113625,142125,144375,128375,127625,120125,110000,109000,110250,111250,115000,115765,118265,122500,124500,125750,123750,118250,115250,113250,108747,101997,114250,123000,127500,135500,130500,135250,133500,124000,124000,121500,126000,117750,109000,115250,119625,129125,136500,134125,129125,127500,127500,128750,124750,120750,123625,130125,128250,132000,133000,129500,127750,125500,125750,116500,111000,113000,119500,128000,136500,141500,142250,141750,141500,134000,129000,128500,118750,120000,133250,143750,150250,150625,151750,154875,151500,144625,136625,131750,125500,117500,121250,131000,130700,133950,143125,147125,146250,144250,137500,140000,144200,136700,130500,133000,145000,154500,156000,157000,154450,143450,134225,134675,129950,122500,137500,145000,136625,144625,153500,154250,160500
394872,222,Monroe,msa,LA,101920,101670,115000,117375,102375,112250,113500,95250,97250,103500,112750,116050,121050,124125,119125,121950,125450,116000,112825,117075,113250,107125,106625,111000,113500,117500,123375,122450,116525,113450,117500,129375,123600,116725,126750,119250,112000,128250,137500,134250,131500,132112.5,127112.5,111750,110600,119457.5,121255,123897.5,124750,121250,118750,127000,125100,120550,125200,127700,126450,121862.5,120362.5,121000,122500,126500,139000,136175,132175,127450,117950,125500,130400,125900,121125,113125,118950,134150,128050,124975,136125,141500,134999.5,136249.5,139500,134000,134250,138675,137925,140000,147725,150725,150875,138625,131750,136250,142000,139500,119725,127225,142950,140450,141000,143500,150000,150000,142450,142450,142500,142500,142500,141000,140000,140250,138250,144500,160000,155000,150000,153250,146850,140950,145850,150500,153625,158625,153375,147375,150500,166000,167812.5,171312.5,166975,136200,136725,148750,153250,167000,167500,165500,165500,160625,158125,155000,159950,155700,155750,170000,171500,179500,192500,189500,198750,194500,175250,179500,179000,181450,182450,170000,177450,186762.5,198312.5,201000,182000,187250,199500,190500,179750,171500,168750,186250,190500,203000,219000,214000,205000,187500,186000,183500,175000,162500,163500,175000,172500,168500,175000,185500,187500,194000
394565,223,Elkhart,msa,IN,115461.5,117370,121686,125186,122475,110381,99531,108803.5,107172.5,92744,97075,96825,95000,99000,106750,110250,110000,113475,107925,100450,97500,92250,85500,94700,106950,109500,111186,115797.5,114861.5,119082,111832,100450,90450,75500,80000,90750,91750,92847,101900,105615.5,104937.5,101850,99975,102500,102140.5,96140.5,93997,93497,94500,106422,108697.5,106098,110673.5,104851,107000,118311,110561,101250,102331,101434,106103,116535,118485,116638,116688,110500,107950,112450,113750,113250,111000,108625,112387,116162,119150,123250,123500,118500,119200,114200,114000,121000,115500,118000,124500,128767.5,135742.5,133181.5,130237.5,130057,129514,133566,128828.5,126200,121347,120897,128500,134250,140500,138750,138250,142725,140975,134500,137252.5,138252.5,132500,134500,138000,138100,143350,145168,146418,146500,145225,148225,144500,137964.5,138830,143865.5,145450,147450,151750,156500,162200,165400,164214,156264,146325,141325,143975,150100,158625,162500,165500,170500,165957,159648,161191.5,167450,165450,158375,157825,157450,162500,169075,170075,185000,190450,183450,183235,181235.5,176970,169693.5,165223.5,172450,181900,186900,191229,203978.5,210199,213500,217000,206000,212500,207475,199925,199950,196000,205466.5,223180.5,233964,220146.5,205195,200798.5,210250,212797,198047,195000,205000,207854.5,212604.5,222250,224199,224149,224950
394726,224,Johnson City,msa,TN,116750,113375,113125,113250,111050,115800,114000,105000,103500,107950,99450,100000,111500,113950,117700,129250,123950,107450,110000,112450,105050,109850,112250,112475,115775,118300,117908,107908,114732.5,122232.5,122500,112500,103450,107700,106700,111450,119000,119000,117444.5,128394.5,122450,101700,108700,117875,108375,92450,98075,109125,111895,118895,122000,128000,129000,109500,104500,126000,126250,109250,109000,117500,118500,119000,125500,123000,115550,114700,114650,115000,115000,110680,105680,103750,103750,114750,124250,123500,124000,124000,122250,115750,112875,106625,98750,111500,125250,124425,121926,124750.5,128500,125075,123075,123500,117725,119725,128750,126200,124900,133450,134250,135750,135500,133000,128250,125750,135000,124000,112625,129125,145367.5,143367.5,139500,139500,141075,148950,141375,134950,137850,143900,145500,146500,152000,151000,151000,151562.5,144062.5,137750,145250,145000,145000,159325,158325,146500,152500,157350,150850,150950,158950,159000,156500,153000,149000,154250,155500,160250,166500,155000,158500,172000,173500,172375,167375,172475,173725,163250,162000,167500,175000,182500,197500,205000,202500,209500,212000,208650,205150,192422.5,188422.5,197500,206600,222850,239875,237625,229000,227500,227500,227500,217500,215000,212500,207000,217000,233125,250625,260000,262500,255000
395247,225,Yuma,msa,AZ,161250,163250,162000,148500,89742.5,94242.5,155500,137500,122500,136250,153000,146254.5,135504.5,153450,145287.5,127187.5,128100,125750,116500,117000,127500,124125,119625,123500,129125,126075,127400,132950,135475,132225,123950,116200,110725,107575,103850,102500,101750,109500,116750,114000,111862.5,114612.5,108750,119786,116286,102500,112875,114375,109000,105000,112000,118250,111250,107000,109500,107250,103775,111475,112450,111525,116525,116500,119000,125000,119611,109611,112450,119900,119700,117200,119950,117500,121750,125750,125740,126740,130650,134400,123250,122000,124950,124400,124450,129450,134400,124950,125000,131950,134450,130250,125250,122500,124950,126200,123593.5,132593.5,137750,137025,139025,135750,138000,139250,136950,145450,145525,139750,140225,136500,135000,140750,146750,147000,145425,144675,141700,144900,139950,138250,147250,145975,145975,151000,162000,165500,160500,163287.5,162237.5,158400,161950,162000,157000,151250,159000,167250,170750,178700,174325,171825,177400,182075,178125,169500,173000,172500,172500,181950,186200,192375,195125,196500,200000,202500,205000,204500,207750,218250,223125,230625,245000,252500,242500,237500,245000,242500,242500,249000,256000,264500,265312.5,272812.5,280500,270794,269294,274312.5,257812.5,253950,266450,252500,254500,265000,257000,264000,280000,282500,277500,280491.5
394623,226,Gainesville,msa,GA,165000,164000,155550,153800,149750,147000,136750,133750,145000,153225,137450,130225,139950,131950,139375,153625,145900,139650,139000,136500,122500,115750,115700,116950,130100,132600,126250,136750,141000,115000,109259.5,120255,120445.5,118450,116375,105875,105475,112225,107874,106074,103325,88320,91195,99750,91500,94000,100342.5,114342.5,129975,124975,116500,115450,108044,99994,98900,113000,108000.5,103000,106500,113250,124250,132450,157450,150500,132000,131250,128100,125850,130750,135750,137625,137125,145375,149250,147625,151750,155000,171450,158950,140625,147375,135375,143125,162500,188807,185807,159000,164000,170000,164225,162925,156150,148700,154250,149500,156850,169600,181700,187950,178000,175000,187250,187250,175000,175000,179767.5,182267.5,180000,180000,187450,194950,203750,194397.5,185647.5,194250,193750,197000,188950,182450,197000,210500,216000,211500,226000,227250,217750,214000,209950,209900,208450,213500,216125,220750,229625,230750,234225,235950,223475,227225,237225,240000,234537.5,230537.5,242500,241000,231500,239150,254150,269725,271225,267000,272500,267500,265000,262500,269975,291975,289500,304600,324600,317500,302500,306000,314500,321500,325000,319500,334950,352450,358000,360500,354650,342150,356400,357400,341000,332500,327475,328725,342250,366000,377450,380950,384750,386250,364250
394716,227,Jacksonville,msa,NC,136750,143750,147500,148625,152000,151375,144500,139000,136000,138000,144250,148625,147000,149625,154500,157000,154250,146750,142750,141250,143000,144000,145000,146375,145875,148750,151250,152250,151250,147000,147000,154500,154500,150000,147500,147250,148875,147375,150750,152000,144500,142500,146250,139000,125750,128000,142250,144750,140000,142500,153000,155750,147875,150125,144500,144500,151500,146500,140750,135750,137375,142375,146750,147500,137125,132625,137750,127750,120750,117000,118250,123250,122000,125750,126250,127500,131500,129000,121250,125200,132200,124250,124000,133000,134950,133950,134000,133750,128750,130000,131125,126600,126964.5,123489.5,119500,127500,137500,141625,138875,138750,144000,146500,138500,129500,130500,130000,127750,130750,136500,143250,149125,148375,145975,148975,148000,146500,145500.5,145500.5,142500,141500,148250,147375,156625,166000,160000,150000,146000,148500,147500,147000,148500,154000,163000,166500,168500,175000,174750,164750,163500,168875,166875,162875,163875,167000,172000,175000,180000,187000,187000,185000,180000,175750,178250,176875,179125,184750,185000,190000,205500,210750,207250,206000,204000,204000,203500,203000,206000,214500,217125,227625,245000,242500,236500,234375,234375,231875,229875,234500,237500,239000,245000,256000,262500,264500,259500,255000
394597,228,Florence,msa,SC,96658.5,94700,94500,105875,104875,92750,92850,86350,86750,95250,88241,88241,106575,112825,97250,103250,107625,102625,107200,102325,93375,100250,113500,113250,111375,113850,120100,114375,95500,100250,98375,88125,98200,108450,109000,91500,88500,99500,99000,106500,105000,110000,111250,96750,98000,103000,107000,110000,112250,119750,125950,108700,102500,108250,113750,114250,92000,104875,115375,97125,103125,113500,119681,108431,106200,114900,99200,89549,102799,111500,102500,97000,105475,107475,111550,129575,119025,104500,114000,108000,107500,115500,96000,84500,100500,115500,119500,129000,123500,114250,121625,126875,124375,113250,111375,121000,131250,125250,124500,132500,131950,134950,125000,121475,122225,114750,115750,113250,112500,120000,129950,127450,124000,124000,122500,124250,131250,132450,123200,122750,122000,124500,128000,131750,135000,129825,132925,132850,126000,124475,120225,117375,121625,132450,136200,143250,144750,136475,129475,120375,126625,134000,134900,135400,135000,137500,142625,151375,151250,149725,156225,153750,154750,154950,155900,158450,152800,157800,160000,165750,170750,165950,159575,153625,153500,158800,162800,167500,175000,172000,177850,185850,180000,175000,167500,162500,157500,150000,157500,167500,170000,175000,178500,183450,174950,170000
394680,229,Hilo,msa,HI,355000,367500,324750,284250,292950,298650,285200,235000,225000,235000,234800,257300,254500,254500,275775,240775,227500,240000,252500,263750,245750,235750,235750,274500,274250,251750,248750,223750,217625,226625,241500,252500,241225,208688.5,217463.5,236000,248200,244700,226250,221250,200000,197750,205250,203750,221000,234250,224500,217500,218250,232750,244500,237500,241250,236250,235000,227500,237250,260250,251000,250500,287384,308134,278250,262000,262000,257500,229700,228058,241833,239475,247250,251250,261750,277250,278000,287500,290625,280625,270975,273475,280000,295000,290000,287500,303750,293750,282500,280500,280500,303500,305950,282450,280000,277500,277500,295000,322500,310000,308500,306000,305000,343000,350440,322065,296625,315000,338000,340000,347450,324450,318250,312750,306500,318750,321625,340375,345000,332500,325000,359500,391500,394500,397250,357250,349381.5,359381.5,317250,346750,397000,352500,328500,363500,376000,386000,385000,372500,368456.5,363081.5,361625,372000,372687.5,407687.5,436250,433750,409500,387000,414880.5,402380,425000,454000,426457,432457,460937.5,470437.5,486672,484672,480135,489885,482250,453195.5,440695.5,460000,470000,495637,502439.5,501802.5,514250,514250,507500,496250,502623.5,497893,491519.5,515662.5,520662,520000,518998.5,498302,508951.5,559148,545487.5,500987.5,516500,516000,499500,532500
395118,230,St. Cloud,msa,MN,155523.5,151148.5,153900,157950,147750,138320,136320,135775,130775,127125,126125,126750,129975,130975,136000,138000,142500,143250,134000,129750,132625,134625,129375,129125,134750,140450,141900,141450,147525,141025,138450,130825,124250,126875,121875,123187.5,120812.5,118850,125749.5,132149.5,135000,139250,134725,124725,129500,133500,122800,126300,130986,128486,138000,144445,140195,133750,127000,130550,135775,131725,128649.5,134522,134122.5,133250,144125,144575,139950,143950,140950,131725,132725,135500,139783.5,145483.5,140700,142475,151975,155500,153450,149950,146500,141450,141450,147250,148250,148293.5,149143.5,150800,160950,163500,157000,153750,149250,143500,135625,141825,155950,151200,151950,162000,161000,161000,165000,166500,166450,160700,157250,156500,152500,155450,164950,169475,172925,173950,173000,166848.5,166060.5,173036,164274,154450,158575,164075,168500,173500,180600,183050,182450,178925,171900,173975,173350,169850,164950,173250,185175,190575,196200,197500,199000,194000,192500,190000,179474,171949,169975,179000,194000,203950,205950,204500,211000,216385.5,215385.5,219000,210096.5,201096.5,202500,210000,220000,224000,232000,236000,238000,230000,227500,225000,222500,225363,212362.5,218000,236000,257450,269900,257450,255000,252475,244975,251350,245100,236250,240000,240000,244950,264950,276250,266250,261000,273500
395011,231,Racine,msa,WI,158500,161000,161500,156500,157250,157200,149950,145000,135000,145000,143000,130500,137500,148000,148000,135225,140675,142450,132000,135000,145550,129300,116225,131225,136500,132700,137450,145000,140000,138000,133000,135000,135000,115750,112250,111500,103000,95475,104475,121950,123350,118900,118000,107000,92000,114000,122025,95525,101375,116875,115500,115000,115000,122375,116875,107005.5,121880.5,107475,83850,105300,121250,114950,127050,129550,125250,138000,128500,125000,131000,112350,100975,106425,117175,130625,132750,134000,155425,151425,140450,134450,124000,123250,135750,151950,139450,128000,136500,138500,138500,138000,127950,139950,138500,121950,117450,127450,137200,135050,148075,157025,152500,152225,153975,149000,146500,141500,131475,130600,142125,146500,151750,160725,165100,160475,159350,162500,157500,165000,158600,155600,164500,167000,170500,171500,167250,164225,165225,165250,167450,164333.5,151883.5,154225,169225,182950,190450,182500,182000,189000,186250,176450,181650,178650,164200,170000,172250,181975,189725,191700,196825,194625,179500,171500,174000,172500,167500,167500,185000,190000,200000,208875,198375,189450,180950,182500,184000,175000,181225,182875,178325,184175,197500,200000,192500,185225,182725,200000,198000,187500,184000,184500,200000,210000,223500,228500,231325,234200
